time, Ez_field_energy, Ez_max_norm
1.0606250000e+01 5.7179584160e+00 3.4095407771e-02
1.0609375000e+01 5.7357176695e+00 3.4154635784e-02
1.0612500000e+01 5.7535626129e+00 3.4214051243e-02
1.0615625000e+01 5.7714934415e+00 3.4273653769e-02
1.0618750000e+01 5.7895103257e+00 3.4333442976e-02
1.0621875000e+01 5.8076134172e+00 3.4393418483e-02
1.0625000000e+01 5.8258028449e+00 3.4453579897e-02
1.0628125000e+01 5.8440787239e+00 3.4513926826e-02
1.0631250000e+01 5.8624411559e+00 3.4574458868e-02
1.0634375000e+01 5.8808902367e+00 3.4635175627e-02
1.0637500000e+01 5.8994260545e+00 3.4696076687e-02
1.0640625000e+01 5.9180487016e+00 3.4757161651e-02
1.0643750000e+01 5.9367582724e+00 3.4818430102e-02
1.0646875000e+01 5.9555548717e+00 3.4879881629e-02
1.0650000000e+01 5.9744386113e+00 3.4941515799e-02
1.0653125000e+01 5.9934096247e+00 3.5003332202e-02
1.0656250000e+01 6.0124680615e+00 3.5065330411e-02
1.0659375000e+01 6.0316140895e+00 3.5127509991e-02
1.0662500000e+01 6.0508479028e+00 3.5189870509e-02
1.0665625000e+01 6.0701697175e+00 3.5252411530e-02
1.0668750000e+01 6.0895797723e+00 3.5315132602e-02
1.0671875000e+01 6.1090783335e+00 3.5378033283e-02
1.0675000000e+01 6.1286656920e+00 3.5441113135e-02
1.0678125000e+01 6.1483421554e+00 3.5504371700e-02
1.0681250000e+01 6.1681080505e+00 3.5567808517e-02
1.0684375000e+01 6.1879637253e+00 3.5631423141e-02
1.0687500000e+01 6.2079095321e+00 3.5695215104e-02
1.0690625000e+01 6.2279458329e+00 3.5759183942e-02
1.0693750000e+01 6.2480729929e+00 3.5823329191e-02
1.0696875000e+01 6.2682913710e+00 3.5887650377e-02
1.0700000000e+01 6.2886013194e+00 3.5952147035e-02
1.0703125000e+01 6.3090031702e+00 3.6016818675e-02
1.0706250000e+01 6.3294972371e+00 3.6081664818e-02
1.0709375000e+01 6.3500838055e+00 3.6146684978e-02
1.0712500000e+01 6.3707631302e+00 3.6211878672e-02
1.0715625000e+01 6.3915354249e+00 3.6277245404e-02
1.0718750000e+01 6.4124008591e+00 3.6342784672e-02
1.0721875000e+01 6.4333595620e+00 3.6408495992e-02
1.0725000000e+01 6.4544116095e+00 3.6474378866e-02
1.0728125000e+01 6.4755570176e+00 3.6540432766e-02
1.0731250000e+01 6.4967957576e+00 3.6606657199e-02
1.0734375000e+01 6.5181277431e+00 3.6673051654e-02
1.0737500000e+01 6.5395528285e+00 3.6739615604e-02
1.0740625000e+01 6.5610708183e+00 3.6806348529e-02
1.0743750000e+01 6.5826814722e+00 3.6873249923e-02
1.0746875000e+01 6.6043844959e+00 3.6940319255e-02
1.0750000000e+01 6.6261795550e+00 3.7007555997e-02
1.0753125000e+01 6.6480662791e+00 3.7074959618e-02
1.0756250000e+01 6.6700442690e+00 3.7142529594e-02
1.0759375000e+01 6.6921131015e+00 3.7210265391e-02
1.0762500000e+01 6.7142723305e+00 3.7278166451e-02
1.0765625000e+01 6.7365215091e+00 3.7346232232e-02
1.0768750000e+01 6.7588601931e+00 3.7414462199e-02
1.0771875000e+01 6.7812879433e+00 3.7482855794e-02
1.0775000000e+01 6.8038043383e+00 3.7551412456e-02
1.0778125000e+01 6.8264089861e+00 3.7620131632e-02
1.0781250000e+01 6.8491015339e+00 3.7689012778e-02
1.0784375000e+01 6.8718816635e+00 3.7758055318e-02
1.0787500000e+01 6.8947491093e+00 3.7827258690e-02
1.0790625000e+01 6.9177036691e+00 3.7896622344e-02
1.0793750000e+01 6.9407451863e+00 3.7966145685e-02
1.0796875000e+01 6.9638735784e+00 3.8035828142e-02
1.0800000000e+01 6.9870888342e+00 3.8105669142e-02
1.0803125000e+01 7.0103910045e+00 3.8175668092e-02
1.0806250000e+01 7.0337802202e+00 3.8245824418e-02
1.0809375000e+01 7.0572566803e+00 3.8316137538e-02
1.0812500000e+01 7.0808206498e+00 3.8386606853e-02
1.0815625000e+01 7.1044724695e+00 3.8457231793e-02
1.0818750000e+01 7.1282125300e+00 3.8528011747e-02
1.0821875000e+01 7.1520412889e+00 3.8598946132e-02
1.0825000000e+01 7.1759592455e+00 3.8670034334e-02
1.0828125000e+01 7.1999669493e+00 3.8741275762e-02
1.0831250000e+01 7.2240649804e+00 3.8812669796e-02
1.0834375000e+01 7.2482539442e+00 3.8884215821e-02
1.0837500000e+01 7.2725344767e+00 3.8955913247e-02
1.0840625000e+01 7.2969072090e+00 3.9027761444e-02
1.0843750000e+01 7.3213727771e+00 3.9099759794e-02
1.0846875000e+01 7.3459318111e+00 3.9171907690e-02
1.0850000000e+01 7.3705849196e+00 3.9244204515e-02
1.0853125000e+01 7.3953326795e+00 3.9316649637e-02
1.0856250000e+01 7.4201756357e+00 3.9389242436e-02
1.0859375000e+01 7.4451142847e+00 3.9461982272e-02
1.0862500000e+01 7.4701490741e+00 3.9534868512e-02
1.0865625000e+01 7.4952803933e+00 3.9607900511e-02
1.0868750000e+01 7.5205085705e+00 3.9681077629e-02
1.0871875000e+01 7.5458338755e+00 3.9754399239e-02
1.0875000000e+01 7.5712565027e+00 3.9827864692e-02
1.0878125000e+01 7.5967765809e+00 3.9901473352e-02
1.0881250000e+01 7.6223941654e+00 3.9975224566e-02
1.0884375000e+01 7.6481092414e+00 4.0049117683e-02
1.0887500000e+01 7.6739217312e+00 4.0123152061e-02
1.0890625000e+01 7.6998314867e+00 4.0197327042e-02
1.0893750000e+01 7.7258382944e+00 4.0271641949e-02
1.0896875000e+01 7.7519418847e+00 4.0346096108e-02
1.0900000000e+01 7.7781419491e+00 4.0420688881e-02
1.0903125000e+01 7.8044381275e+00 4.0495419603e-02
1.0906250000e+01 7.8308300201e+00 4.0570287602e-02
1.0909375000e+01 7.8573171939e+00 4.0645292202e-02
1.0912500000e+01 7.8838992009e+00 4.0720432743e-02
1.0915625000e+01 7.9105755726e+00 4.0795708555e-02
1.0918750000e+01 7.9373458307e+00 4.0871118955e-02
1.0921875000e+01 7.9642094933e+00 4.0946663252e-02
1.0925000000e+01 7.9911660928e+00 4.1022340771e-02
1.0928125000e+01 8.0182151686e+00 4.1098150816e-02
1.0931250000e+01 8.0453562902e+00 4.1174092715e-02
1.0934375000e+01 8.0725890445e+00 4.1250165762e-02
1.0937500000e+01 8.0999130589e+00 4.1326369275e-02
1.0940625000e+01 8.1273280005e+00 4.1402702571e-02
1.0943750000e+01 8.1548335741e+00 4.1479164950e-02
1.0946875000e+01 8.1824295261e+00 4.1555755704e-02
1.0950000000e+01 8.2101156615e+00 4.1632474142e-02
1.0953125000e+01 8.2378918344e+00 4.1709319567e-02
1.0956250000e+01 8.2657579516e+00 4.1786291280e-02
1.0959375000e+01 8.2937139631e+00 4.1863388547e-02
1.0962500000e+01 8.3217598871e+00 4.1940610677e-02
1.0965625000e+01 8.3498957918e+00 4.2017956964e-02
1.0968750000e+01 8.3781217935e+00 4.2095426687e-02
1.0971875000e+01 8.4064380627e+00 4.2173019136e-02
1.0975000000e+01 8.4348448205e+00 4.2250733602e-02
1.0978125000e+01 8.4633423251e+00 4.2328569350e-02
1.0981250000e+01 8.4919308916e+00 4.2406525681e-02
1.0984375000e+01 8.5206108653e+00 4.2484601867e-02
1.0987500000e+01 8.5493826299e+00 4.2562797182e-02
1.0990625000e+01 8.5782466014e+00 4.2641110903e-02
1.0993750000e+01 8.6072032210e+00 4.2719542290e-02
1.0996875000e+01 8.6362529609e+00 4.2798090623e-02
1.1000000000e+01 8.6653963131e+00 4.2876755178e-02
1.1003125000e+01 8.6946337763e+00 4.2955535201e-02
1.1006250000e+01 8.7239658739e+00 4.3034429976e-02
1.1009375000e+01 8.7533931281e+00 4.3113438759e-02
1.1012500000e+01 8.7829160664e+00 4.3192560808e-02
1.1015625000e+01 8.8125352247e+00 4.3271795408e-02
1.1018750000e+01 8.8422511151e+00 4.3351141790e-02
1.1021875000e+01 8.8720642527e+00 4.3430599218e-02
1.1025000000e+01 8.9019751387e+00 4.3510166951e-02
1.1028125000e+01 8.9319842510e+00 4.3589844233e-02
1.1031250000e+01 8.9620920529e+00 4.3669630323e-02
1.1034375000e+01 8.9922989792e+00 4.3749524467e-02
1.1037500000e+01 9.0226054345e+00 4.3829525912e-02
1.1040625000e+01 9.0530117998e+00 4.3909633919e-02
1.1043750000e+01 9.0835184092e+00 4.3989847720e-02
1.1046875000e+01 9.1141255651e+00 4.4070166567e-02
1.1050000000e+01 9.1448335259e+00 4.4150589702e-02
1.1053125000e+01 9.1756425087e+00 4.4231116376e-02
1.1056250000e+01 9.2065526727e+00 4.4311745810e-02
1.1059375000e+01 9.2375641408e+00 4.4392477257e-02
1.1062500000e+01 9.2686769700e+00 4.4473309935e-02
1.1065625000e+01 9.2998911769e+00 4.4554243089e-02
1.1068750000e+01 9.3312067209e+00 4.4635275959e-02
1.1071875000e+01 9.3626235021e+00 4.4716407770e-02
1.1075000000e+01 9.3941413722e+00 4.4797637764e-02
1.1078125000e+01 9.4257601161e+00 4.4878965154e-02
1.1081250000e+01 9.4574794771e+00 4.4960389184e-02
1.1084375000e+01 9.4892991365e+00 4.5041909075e-02
1.1087500000e+01 9.5212187258e+00 4.5123524051e-02
1.1090625000e+01 9.5532378303e+00 4.5205233348e-02
1.1093750000e+01 9.5853559842e+00 4.5287036181e-02
1.1096875000e+01 9.6175726784e+00 4.5368931774e-02
1.1100000000e+01 9.6498873635e+00 4.5450919341e-02
1.1103125000e+01 9.6822994605e+00 4.5532998115e-02
1.1106250000e+01 9.7148083549e+00 4.5615167314e-02
1.1109375000e+01 9.7474134057e+00 4.5697426152e-02
1.1112500000e+01 9.7801139521e+00 4.5779773847e-02
1.1115625000e+01 9.8129093273e+00 4.5862209636e-02
1.1118750000e+01 9.8457988395e+00 4.5944732711e-02
1.1121875000e+01 9.8787818074e+00 4.6027342303e-02
1.1125000000e+01 9.9118575403e+00 4.6110037605e-02
1.1128125000e+01 9.9450253648e+00 4.6192817834e-02
1.1131250000e+01 9.9782846226e+00 4.6275682204e-02
1.1134375000e+01 1.0011634677e+01 4.6358629935e-02
1.1137500000e+01 1.0045074904e+01 4.6441660211e-02
1.1140625000e+01 1.0078604728e+01 4.6524772265e-02
1.1143750000e+01 1.0112223599e+01 4.6607965301e-02
1.1146875000e+01 1.0145931007e+01 4.6691238525e-02
1.1150000000e+01 1.0179726486e+01 4.6774591151e-02
1.1153125000e+01 1.0213609607e+01 4.6858022371e-02
1.1156250000e+01 1.0247579994e+01 4.6941531398e-02
1.1159375000e+01 1.0281637317e+01 4.7025117430e-02
1.1162500000e+01 1.0315781292e+01 4.7108779669e-02
1.1165625000e+01 1.0350011685e+01 4.7192517316e-02
1.1168750000e+01 1.0384328310e+01 4.7276329577e-02
1.1171875000e+01 1.0418731027e+01 4.7360215657e-02
1.1175000000e+01 1.0453219740e+01 4.7444174769e-02
1.1178125000e+01 1.0487794390e+01 4.7528206107e-02
1.1181250000e+01 1.0522454946e+01 4.7612308857e-02
1.1184375000e+01 1.0557201422e+01 4.7696482227e-02
1.1187500000e+01 1.0592033855e+01 4.7780725419e-02
1.1190625000e+01 1.0626952298e+01 4.7865037612e-02
1.1193750000e+01 1.0661956833e+01 4.7949418012e-02
1.1196875000e+01 1.0697047548e+01 4.8033865814e-02
1.1200000000e+01 1.0732224539e+01 4.8118380210e-02
1.1203125000e+01 1.0767487914e+01 4.8202960410e-02
1.1206250000e+01 1.0802837770e+01 4.8287605611e-02
1.1209375000e+01 1.0838274195e+01 4.8372315000e-02
1.1212500000e+01 1.0873797269e+01 4.8457087771e-02
1.1215625000e+01 1.0909407051e+01 4.8541923110e-02
1.1218750000e+01 1.0945103593e+01 4.8626820230e-02
1.1221875000e+01 1.0980886917e+01 4.8711778320e-02
1.1225000000e+01 1.1016757011e+01 4.8796796552e-02
1.1228125000e+01 1.1052713853e+01 4.8881874130e-02
1.1231250000e+01 1.1088757393e+01 4.8967010263e-02
1.1234375000e+01 1.1124887549e+01 4.9052204142e-02
1.1237500000e+01 1.1161104205e+01 4.9137454941e-02
1.1240625000e+01 1.1197407229e+01 4.9222761866e-02
1.1243750000e+01 1.1233796458e+01 4.9308124099e-02
1.1246875000e+01 1.1270271713e+01 4.9393540841e-02
1.1250000000e+01 1.1306832786e+01 4.9479011279e-02
1.1253125000e+01 1.1343479454e+01 4.9564534594e-02
1.1256250000e+01 1.1380211488e+01 4.9650109993e-02
1.1259375000e+01 1.1417028644e+01 4.9735736665e-02
1.1262500000e+01 1.1453930660e+01 4.9821413779e-02
1.1265625000e+01 1.1490917293e+01 4.9907140555e-02
1.1268750000e+01 1.1527988287e+01 4.9992916167e-02
1.1271875000e+01 1.1565143398e+01 5.0078739819e-02
1.1275000000e+01 1.1602382389e+01 5.0164610700e-02
1.1278125000e+01 1.1639705030e+01 5.0250527996e-02
1.1281250000e+01 1.1677111113e+01 5.0336490900e-02
1.1284375000e+01 1.1714600450e+01 5.0422498617e-02
1.1287500000e+01 1.1752172863e+01 5.0508550324e-02
1.1290625000e+01 1.1789828204e+01 5.0594645219e-02
1.1293750000e+01 1.1827566343e+01 5.0680782492e-02
1.1296875000e+01 1.1865387178e+01 5.0766961335e-02
1.1300000000e+01 1.1903290625e+01 5.0853180936e-02
1.1303125000e+01 1.1941276626e+01 5.0939440489e-02
1.1306250000e+01 1.1979345148e+01 5.1025739198e-02
1.1309375000e+01 1.2017496173e+01 5.1112076256e-02
1.1312500000e+01 1.2055729701e+01 5.1198450855e-02
1.1315625000e+01 1.2094045742e+01 5.1284862178e-02
1.1318750000e+01 1.2132444323e+01 5.1371309425e-02
1.1321875000e+01 1.2170925480e+01 5.1457791798e-02
1.1325000000e+01 1.2209489246e+01 5.1544308474e-02
1.1328125000e+01 1.2248135660e+01 5.1630858658e-02
1.1331250000e+01 1.2286864759e+01 5.1717441543e-02
1.1334375000e+01 1.2325676570e+01 5.1804056333e-02
1.1337500000e+01 1.2364571116e+01 5.1890702238e-02
1.1340625000e+01 1.2403548390e+01 5.1977378441e-02
1.1343750000e+01 1.2442608369e+01 5.2064084126e-02
1.1346875000e+01 1.2481751020e+01 5.2150818512e-02
1.1350000000e+01 1.2520976277e+01 5.2237580797e-02
1.1353125000e+01 1.2560284040e+01 5.2324370165e-02
1.1356250000e+01 1.2599674189e+01 5.2411185819e-02
1.1359375000e+01 1.2639146573e+01 5.2498026967e-02
1.1362500000e+01 1.2678701005e+01 5.2584892808e-02
1.1365625000e+01 1.2718337267e+01 5.2671782547e-02
1.1368750000e+01 1.2758055108e+01 5.2758695391e-02
1.1371875000e+01 1.2797854240e+01 5.2845630526e-02
1.1375000000e+01 1.2837734351e+01 5.2932587171e-02
1.1378125000e+01 1.2877695092e+01 5.3019564524e-02
1.1381250000e+01 1.2917736092e+01 5.3106561800e-02
1.1384375000e+01 1.2957856947e+01 5.3193578195e-02
1.1387500000e+01 1.2998057228e+01 5.3280612910e-02
1.1390625000e+01 1.3038336492e+01 5.3367665167e-02
1.1393750000e+01 1.3078694275e+01 5.3454734179e-02
1.1396875000e+01 1.3119130091e+01 5.3541819153e-02
1.1400000000e+01 1.3159643439e+01 5.3628919290e-02
1.1403125000e+01 1.3200233810e+01 5.3716033799e-02
1.1406250000e+01 1.3240900691e+01 5.3803161903e-02
1.1409375000e+01 1.3281643560e+01 5.3890302815e-02
1.1412500000e+01 1.3322461886e+01 5.3977455740e-02
1.1415625000e+01 1.3363355148e+01 5.4064619901e-02
1.1418750000e+01 1.3404322817e+01 5.4151794511e-02
1.1421875000e+01 1.3445364369e+01 5.4238978785e-02
1.1425000000e+01 1.3486479290e+01 5.4326171952e-02
1.1428125000e+01 1.3527667065e+01 5.4413373235e-02
1.1431250000e+01 1.3568927183e+01 5.4500581842e-02
1.1434375000e+01 1.3610259141e+01 5.4587796992e-02
1.1437500000e+01 1.3651662454e+01 5.4675017929e-02
1.1440625000e+01 1.3693136625e+01 5.4762243851e-02
1.1443750000e+01 1.3734681182e+01 5.4849473997e-02
1.1446875000e+01 1.3776295661e+01 5.4936707607e-02
1.1450000000e+01 1.3817979588e+01 5.5023943884e-02
1.1453125000e+01 1.3859732520e+01 5.5111182081e-02
1.1456250000e+01 1.3901554006e+01 5.5198421421e-02
1.1459375000e+01 1.3943443604e+01 5.5285661130e-02
1.1462500000e+01 1.3985400883e+01 5.5372900447e-02
1.1465625000e+01 1.4027425418e+01 5.5460138602e-02
1.1468750000e+01 1.4069516787e+01 5.5547374827e-02
1.1471875000e+01 1.4111674585e+01 5.5634608366e-02
1.1475000000e+01 1.4153898402e+01 5.5721838444e-02
1.1478125000e+01 1.4196187849e+01 5.5809064311e-02
1.1481250000e+01 1.4238542544e+01 5.5896285214e-02
1.1484375000e+01 1.4280962108e+01 5.5983500389e-02
1.1487500000e+01 1.4323446179e+01 5.6070709083e-02
1.1490625000e+01 1.4365994405e+01 5.6157910550e-02
1.1493750000e+01 1.4408606438e+01 5.6245104021e-02
1.1496875000e+01 1.4451281957e+01 5.6332288761e-02
1.1500000000e+01 1.4494020637e+01 5.6419463999e-02
1.1503125000e+01 1.4536822184e+01 5.6506629003e-02
1.1506250000e+01 1.4579686308e+01 5.6593783017e-02
1.1509375000e+01 1.4622612742e+01 5.6680925305e-02
1.1512500000e+01 1.4665601231e+01 5.6768055125e-02
1.1515625000e+01 1.4708651532e+01 5.6855171729e-02
1.1518750000e+01 1.4751763425e+01 5.6942274387e-02
1.1521875000e+01 1.4794936697e+01 5.7029362360e-02
1.1525000000e+01 1.4838171146e+01 5.7116434903e-02
1.1528125000e+01 1.4881466586e+01 5.7203491281e-02
1.1531250000e+01 1.4924822838e+01 5.7290530759e-02
1.1534375000e+01 1.4968239739e+01 5.7377552616e-02
1.1537500000e+01 1.5011717120e+01 5.7464556111e-02
1.1540625000e+01 1.5055254820e+01 5.7551540514e-02
1.1543750000e+01 1.5098852685e+01 5.7638505112e-02
1.1546875000e+01 1.5142510556e+01 5.7725449182e-02
1.1550000000e+01 1.5186228258e+01 5.7812371987e-02
1.1553125000e+01 1.5230005623e+01 5.7899272823e-02
1.1556250000e+01 1.5273842463e+01 5.7986150972e-02
1.1559375000e+01 1.5317738566e+01 5.8073005691e-02
1.1562500000e+01 1.5361693722e+01 5.8159836292e-02
1.1565625000e+01 1.5405707688e+01 5.8246642051e-02
1.1568750000e+01 1.5449780204e+01 5.8333422267e-02
1.1571875000e+01 1.5493910983e+01 5.8420176230e-02
1.1575000000e+01 1.5538099706e+01 5.8506903226e-02
1.1578125000e+01 1.5582346031e+01 5.8593602549e-02
1.1581250000e+01 1.5626649594e+01 5.8680273513e-02
1.1584375000e+01 1.5671009986e+01 5.8766915399e-02
1.1587500000e+01 1.5715426780e+01 5.8853527517e-02
1.1590625000e+01 1.5759899519e+01 5.8940109173e-02
1.1593750000e+01 1.5804427713e+01 5.9026659667e-02
1.1596875000e+01 1.5849010848e+01 5.9113178310e-02
1.1600000000e+01 1.5893648385e+01 5.9199664405e-02
1.1603125000e+01 1.5938339767e+01 5.9286117270e-02
1.1606250000e+01 1.5983084418e+01 5.9372536225e-02
1.1609375000e+01 1.6027881739e+01 5.9458920580e-02
1.1612500000e+01 1.6072731118e+01 5.9545269644e-02
1.1615625000e+01 1.6117631944e+01 5.9631582749e-02
1.1618750000e+01 1.6162583591e+01 5.9717859217e-02
1.1621875000e+01 1.6207585431e+01 5.9804098366e-02
1.1625000000e+01 1.6252636843e+01 5.9890299528e-02
1.1628125000e+01 1.6297737207e+01 5.9976462035e-02
1.1631250000e+01 1.6342885915e+01 6.0062585224e-02
1.1634375000e+01 1.6388082361e+01 6.0148668418e-02
1.1637500000e+01 1.6433325960e+01 6.0234710960e-02
1.1640625000e+01 1.6478616143e+01 6.0320712193e-02
1.1643750000e+01 1.6523952356e+01 6.0406671456e-02
1.1646875000e+01 1.6569334063e+01 6.0492588089e-02
1.1650000000e+01 1.6614760748e+01 6.0578461435e-02
1.1653125000e+01 1.6660231922e+01 6.0664290850e-02
1.1656250000e+01 1.6705747116e+01 6.0750075693e-02
1.1659375000e+01 1.6751305872e+01 6.0835815304e-02
1.1662500000e+01 1.6796907761e+01 6.0921509040e-02
1.1665625000e+01 1.6842552371e+01 6.1007156265e-02
1.1668750000e+01 1.6888239306e+01 6.1092756335e-02
1.1671875000e+01 1.6933968183e+01 6.1178308610e-02
1.1675000000e+01 1.6979738638e+01 6.1263812463e-02
1.1678125000e+01 1.7025550314e+01 6.1349267256e-02
1.1681250000e+01 1.7071402871e+01 6.1434672377e-02
1.1684375000e+01 1.7117295963e+01 6.1520027182e-02
1.1687500000e+01 1.7163229267e+01 6.1605331074e-02
1.1690625000e+01 1.7209202444e+01 6.1690583422e-02
1.1693750000e+01 1.7255215161e+01 6.1775783601e-02
1.1696875000e+01 1.7301267082e+01 6.1860930998e-02
1.1700000000e+01 1.7347357871e+01 6.1946025005e-02
1.1703125000e+01 1.7393487178e+01 6.2031064996e-02
1.1706250000e+01 1.7439654652e+01 6.2116050370e-02
1.1709375000e+01 1.7485859943e+01 6.2200980528e-02
1.1712500000e+01 1.7532102678e+01 6.2285854857e-02
1.1715625000e+01 1.7578382496e+01 6.2370672779e-02
1.1718750000e+01 1.7624699015e+01 6.2455433695e-02
1.1721875000e+01 1.7671051850e+01 6.2540137013e-02
1.1725000000e+01 1.7717440605e+01 6.2624782139e-02
1.1728125000e+01 1.7763864872e+01 6.2709368460e-02
1.1731250000e+01 1.7810324258e+01 6.2793895416e-02
1.1734375000e+01 1.7856818358e+01 6.2878362418e-02
1.1737500000e+01 1.7903346761e+01 6.2962768880e-02
1.1740625000e+01 1.7949909069e+01 6.3047114234e-02
1.1743750000e+01 1.7996504879e+01 6.3131397898e-02
1.1746875000e+01 1.8043133812e+01 6.3215619335e-02
1.1750000000e+01 1.8089795473e+01 6.3299777965e-02
1.1753125000e+01 1.8136489483e+01 6.3383873222e-02
1.1756250000e+01 1.8183215476e+01 6.3467904546e-02
1.1759375000e+01 1.8229973090e+01 6.3551871369e-02
1.1762500000e+01 1.8276761979e+01 6.3635773128e-02
1.1765625000e+01 1.8323581817e+01 6.3719609273e-02
1.1768750000e+01 1.8370432292e+01 6.3803379257e-02
1.1771875000e+01 1.8417313104e+01 6.3887082524e-02
1.1775000000e+01 1.8464223983e+01 6.3970718543e-02
1.1778125000e+01 1.8511164664e+01 6.4054286773e-02
1.1781250000e+01 1.8558134905e+01 6.4137786681e-02
1.1784375000e+01 1.8605134474e+01 6.4221217724e-02
1.1787500000e+01 1.8652163156e+01 6.4304579370e-02
1.1790625000e+01 1.8699220753e+01 6.4387871091e-02
1.1793750000e+01 1.8746307076e+01 6.4471092360e-02
1.1796875000e+01 1.8793421953e+01 6.4554242652e-02
1.1800000000e+01 1.8840565217e+01 6.4637321448e-02
1.1803125000e+01 1.8887736722e+01 6.4720328246e-02
1.1806250000e+01 1.8934936315e+01 6.4803262527e-02
1.1809375000e+01 1.8982163854e+01 6.4886123788e-02
1.1812500000e+01 1.9029419194e+01 6.4968911520e-02
1.1815625000e+01 1.9076702189e+01 6.5051625214e-02
1.1818750000e+01 1.9124012699e+01 6.5134264380e-02
1.1821875000e+01 1.9171350565e+01 6.5216828509e-02
1.1825000000e+01 1.9218715626e+01 6.5299317104e-02
1.1828125000e+01 1.9266107716e+01 6.5381729681e-02
1.1831250000e+01 1.9313526651e+01 6.5464065745e-02
1.1834375000e+01 1.9360972244e+01 6.5546324825e-02
1.1837500000e+01 1.9408444282e+01 6.5628506439e-02
1.1840625000e+01 1.9455942539e+01 6.5710610111e-02
1.1843750000e+01 1.9503466756e+01 6.5792635351e-02
1.1846875000e+01 1.9551016666e+01 6.5874581688e-02
1.1850000000e+01 1.9598591986e+01 6.5956448676e-02
1.1853125000e+01 1.9646192392e+01 6.6038235836e-02
1.1856250000e+01 1.9693817543e+01 6.6119942705e-02
1.1859375000e+01 1.9741467076e+01 6.6201568828e-02
1.1862500000e+01 1.9789140606e+01 6.6283113766e-02
1.1865625000e+01 1.9836837714e+01 6.6364577063e-02
1.1868750000e+01 1.9884557953e+01 6.6445958264e-02
1.1871875000e+01 1.9932300860e+01 6.6527256933e-02
1.1875000000e+01 1.9980065944e+01 6.6608472635e-02
1.1878125000e+01 2.0027852684e+01 6.6689604925e-02
1.1881250000e+01 2.0075660538e+01 6.6770653366e-02
1.1884375000e+01 2.0123488949e+01 6.6851617533e-02
1.1887500000e+01 2.0171337333e+01 6.6932496993e-02
1.1890625000e+01 2.0219205098e+01 6.7013291333e-02
1.1893750000e+01 2.0267091628e+01 6.7094000130e-02
1.1896875000e+01 2.0314996292e+01 6.7174622965e-02
1.1900000000e+01 2.0362918454e+01 6.7255159428e-02
1.1903125000e+01 2.0410857470e+01 6.7335609116e-02
1.1906250000e+01 2.0458812687e+01 6.7415971623e-02
1.1909375000e+01 2.0506783445e+01 6.7496246545e-02
1.1912500000e+01 2.0554769090e+01 6.7576433490e-02
1.1915625000e+01 2.0602768953e+01 6.7656532040e-02
1.1918750000e+01 2.0650782401e+01 6.7736541839e-02
1.1921875000e+01 2.0698808774e+01 6.7816462469e-02
1.1925000000e+01 2.0746847441e+01 6.7896293560e-02
1.1928125000e+01 2.0794897781e+01 6.7976034737e-02
1.1931250000e+01 2.0842959175e+01 6.8055685613e-02
1.1934375000e+01 2.0891031029e+01 6.8135245820e-02
1.1937500000e+01 2.0939112764e+01 6.8214714993e-02
1.1940625000e+01 2.0987203815e+01 6.8294092769e-02
1.1943750000e+01 2.1035303638e+01 6.8373378788e-02
1.1946875000e+01 2.1083411695e+01 6.8452572681e-02
1.1950000000e+01 2.1131527481e+01 6.8531674103e-02
1.1953125000e+01 2.1179650500e+01 6.8610682702e-02
1.1956250000e+01 2.1227780272e+01 6.8689598122e-02
1.1959375000e+01 2.1275916331e+01 6.8768420012e-02
1.1962500000e+01 2.1324058245e+01 6.8847148058e-02
1.1965625000e+01 2.1372205575e+01 6.8925781912e-02
1.1968750000e+01 2.1420357901e+01 6.9004321242e-02
1.1971875000e+01 2.1468514811e+01 6.9082765722e-02
1.1975000000e+01 2.1516675908e+01 6.9161115038e-02
1.1978125000e+01 2.1564840793e+01 6.9239368864e-02
1.1981250000e+01 2.1613009063e+01 6.9317526869e-02
1.1984375000e+01 2.1661180335e+01 6.9395588761e-02
1.1987500000e+01 2.1709354212e+01 6.9473554219e-02
1.1990625000e+01 2.1757530295e+01 6.9551422932e-02
1.1993750000e+01 2.1805708184e+01 6.9629194597e-02
1.1996875000e+01 2.1853887480e+01 6.9706868923e-02
1.2000000000e+01 2.1902067771e+01 6.9784445612e-02
1.2003125000e+01 2.1950248646e+01 6.9861924384e-02
1.2006250000e+01 2.1998429678e+01 6.9939304947e-02
1.2009375000e+01 2.2046610431e+01 7.0016587015e-02
1.2012500000e+01 2.2094790477e+01 7.0093770322e-02
1.2015625000e+01 2.2142969362e+01 7.0170854578e-02
1.2018750000e+01 2.2191146637e+01 7.0247839520e-02
1.2021875000e+01 2.2239321850e+01 7.0324724876e-02
1.2025000000e+01 2.2287494551e+01 7.0401510392e-02
1.2028125000e+01 2.2335664280e+01 7.0478195803e-02
1.2031250000e+01 2.2383830581e+01 7.0554780839e-02
1.2034375000e+01 2.2431993018e+01 7.0631265269e-02
1.2037500000e+01 2.2480151158e+01 7.0707648851e-02
1.2040625000e+01 2.2528304563e+01 7.0783931318e-02
1.2043750000e+01 2.2576452826e+01 7.0860112440e-02
1.2046875000e+01 2.2624595565e+01 7.0936191998e-02
1.2050000000e+01 2.2672732390e+01 7.1012169732e-02
1.2053125000e+01 2.2720862964e+01 7.1088045440e-02
1.2056250000e+01 2.2768986955e+01 7.1163818881e-02
1.2059375000e+01 2.2817104065e+01 7.1239489832e-02
